id,name,phone,project,income,commitments,dsrRatio,tier,maxLoanAmount
"LEAD-10620","Muhammad Nordin #620","+60160000621","Shah Alam Vista",9440,2280,27.8,"Tier 1: Pre-Approved LPPSA/Bank",529536
"LEAD-10623","Wong Osman #623","+60190000624","Bangsar South Suites",9551,2337,28.1,"Tier 1: Pre-Approved LPPSA/Bank",529724
"LEAD-10626","Mohd Aini #626","+60140000627","Shah Alam Vista",9662,2394,28.5,"Tier 1: Pre-Approved LPPSA/Bank",529913
"LEAD-10629","Kevin Razif #629","+60170000630","Bangsar South Suites",9773,2451,28.8,"Tier 1: Pre-Approved LPPSA/Bank",530101
"LEAD-10632","Razif Lee #632","+60120000633","Shah Alam Vista",9884,2508,29.2,"Tier 1: Pre-Approved LPPSA/Bank",530290
"LEAD-10635","Chong Zulkifli #635","+60150000636","Bangsar South Suites",9995,2565,29.5,"Tier 1: Pre-Approved LPPSA/Bank",530478
"LEAD-10638","Hafiz Rosli #638","+60180000639","Shah Alam Vista",10106,2622,29.8,"Tier 1: Pre-Approved LPPSA/Bank",530666
"LEAD-10641","Ahmad Kumar #641","+60130000642","Bangsar South Suites",10217,2679,30.1,"Tier 1: Pre-Approved LPPSA/Bank",530855
"LEAD-10644","Tan Faizal #644","+60160000645","Shah Alam Vista",10328,2736,30.4,"Tier 1: Pre-Approved LPPSA/Bank",531043
"LEAD-10647","Farhan Hassan #647","+60190000648","Bangsar South Suites",10439,2793,30.8,"Tier 1: Pre-Approved LPPSA/Bank",531232
"LEAD-10650","Jason Subramaniam #650","+60140000651","Shah Alam Vista",10550,2850,31.1,"Tier 1: Pre-Approved LPPSA/Bank",531420
"LEAD-10653","Amir Goh #653","+60170000654","Bangsar South Suites",10661,2907,31.3,"Tier 1: Pre-Approved LPPSA/Bank",531608
"LEAD-10656","Devi Hariz #656","+60120000657","Shah Alam Vista",10772,2964,31.6,"Tier 1: Pre-Approved LPPSA/Bank",531797
"LEAD-10659","Grace Wei Lun #659","+60150000660","Bangsar South Suites",10883,3021,31.9,"Tier 1: Pre-Approved LPPSA/Bank",531985
"LEAD-10662","Nurul Ibrahim #662","+60180000663","Shah Alam Vista",10994,3078,32.2,"Tier 1: Pre-Approved LPPSA/Bank",532174
"LEAD-10665","Santhi Chen #665","+60130000666","Bangsar South Suites",11105,3135,32.4,"Tier 1: Pre-Approved LPPSA/Bank",532362
"LEAD-10668","Sarah Nordin #668","+60160000669","Shah Alam Vista",11216,3192,32.7,"Tier 1: Pre-Approved LPPSA/Bank",532550
"LEAD-10671","Siti Osman #671","+60190000672","Bangsar South Suites",11327,3249,33,"Tier 1: Pre-Approved LPPSA/Bank",532739
"LEAD-10674","Syed Aini #674","+60140000675","Shah Alam Vista",11438,3306,33.2,"Tier 1: Pre-Approved LPPSA/Bank",532927
"LEAD-10677","Azman Razif #677","+60170000678","Bangsar South Suites",11549,3363,33.5,"Tier 1: Pre-Approved LPPSA/Bank",533116
"LEAD-10680","Muhammad Lee #680","+60120000681","Shah Alam Vista",11660,3420,33.7,"Tier 1: Pre-Approved LPPSA/Bank",533304
"LEAD-10683","Wong Zulkifli #683","+60150000684","Bangsar South Suites",11771,3477,34,"Tier 1: Pre-Approved LPPSA/Bank",533492
"LEAD-10686","Mohd Rosli #686","+60180000687","Shah Alam Vista",11882,3534,34.2,"Tier 1: Pre-Approved LPPSA/Bank",533681
"LEAD-10689","Kevin Kumar #689","+60130000690","Bangsar South Suites",11993,3591,34.4,"Tier 1: Pre-Approved LPPSA/Bank",533869
"LEAD-10692","Razif Faizal #692","+60160000693","Shah Alam Vista",3604,3648,116.3,"Tier 4: High Risk DSR",0
"LEAD-10695","Chong Hassan #695","+60190000696","Bangsar South Suites",3715,3705,114.6,"Tier 4: High Risk DSR",0
"LEAD-10698","Hafiz Subramaniam #698","+60140000699","Shah Alam Vista",3826,3762,113,"Tier 4: High Risk DSR",0
"LEAD-10701","Ahmad Goh #701","+60170000702","Bangsar South Suites",3937,3819,111.5,"Tier 4: High Risk DSR",0
"LEAD-10704","Tan Hariz #704","+60120000705","Shah Alam Vista",4048,3876,110.1,"Tier 4: High Risk DSR",0
"LEAD-10707","Farhan Wei Lun #707","+60150000708","Bangsar South Suites",4159,3933,108.7,"Tier 4: High Risk DSR",0
"LEAD-10710","Jason Ibrahim #710","+60180000711","Shah Alam Vista",4270,3990,107.4,"Tier 4: High Risk DSR",0
"LEAD-10713","Amir Chen #713","+60130000714","Bangsar South Suites",4381,4047,106.2,"Tier 4: High Risk DSR",0
"LEAD-10716","Devi Nordin #716","+60160000717","Shah Alam Vista",4492,4104,105,"Tier 4: High Risk DSR",0
"LEAD-10719","Grace Osman #719","+60190000720","Bangsar South Suites",4603,4161,103.9,"Tier 4: High Risk DSR",0
"LEAD-10722","Nurul Aini #722","+60140000723","Shah Alam Vista",4714,4218,102.8,"Tier 4: High Risk DSR",0
"LEAD-10725","Santhi Razif #725","+60170000726","Bangsar South Suites",4825,4275,101.8,"Tier 4: High Risk DSR",0
"LEAD-10728","Sarah Lee #728","+60120000729","Shah Alam Vista",4936,4332,100.9,"Tier 4: High Risk DSR",0
"LEAD-10731","Siti Zulkifli #731","+60150000732","Bangsar South Suites",5047,4389,100,"Tier 4: High Risk DSR",0
"LEAD-10734","Syed Rosli #734","+60180000735","Shah Alam Vista",5158,4446,99.1,"Tier 4: High Risk DSR",0
"LEAD-10737","Azman Kumar #737","+60130000738","Bangsar South Suites",5269,1003,21.9,"Tier 2: Qualified Bank Loan",349484
"LEAD-10740","Muhammad Faizal #740","+60160000741","Shah Alam Vista",5380,1060,22.6,"Tier 2: Qualified Bank Loan",349672
"LEAD-10743","Wong Hassan #743","+60190000744","Bangsar South Suites",5491,1117,23.4,"Tier 2: Qualified Bank Loan",349860
"LEAD-10746","Mohd Subramaniam #746","+60140000747","Shah Alam Vista",5602,1174,24.1,"Tier 2: Qualified Bank Loan",350049
"LEAD-10749","Kevin Goh #749","+60170000750","Bangsar South Suites",5713,1231,24.8,"Tier 2: Qualified Bank Loan",350237
"LEAD-10752","Razif Hariz #752","+60120000753","Shah Alam Vista",5824,1288,25.4,"Tier 2: Qualified Bank Loan",350426
"LEAD-10755","Chong Wei Lun #755","+60150000756","Bangsar South Suites",5935,1345,26,"Tier 2: Qualified Bank Loan",350614
"LEAD-10758","Hafiz Ibrahim #758","+60180000759","Shah Alam Vista",6046,1402,26.7,"Tier 2: Qualified Bank Loan",350802
"LEAD-10761","Ahmad Chen #761","+60130000762","Bangsar South Suites",6157,1459,27.2,"Tier 2: Qualified Bank Loan",350991
"LEAD-10764","Tan Nordin #764","+60160000765","Shah Alam Vista",6268,1516,27.8,"Tier 2: Qualified Bank Loan",351179
"LEAD-10767","Farhan Osman #767","+60190000768","Bangsar South Suites",6379,1573,28.3,"Tier 2: Qualified Bank Loan",351368
"LEAD-10770","Jason Aini #770","+60140000771","Shah Alam Vista",6490,1630,28.9,"Tier 2: Qualified Bank Loan",351556
"LEAD-10773","Amir Razif #773","+60170000774","Bangsar South Suites",6601,1687,29.4,"Tier 1: Pre-Approved LPPSA/Bank",351744
"LEAD-10776","Devi Lee #776","+60120000777","Shah Alam Vista",6712,1744,29.9,"Tier 1: Pre-Approved LPPSA/Bank",351933
"LEAD-10779","Grace Zulkifli #779","+60150000780","Bangsar South Suites",6823,1801,30.3,"Tier 1: Pre-Approved LPPSA/Bank",352121
"LEAD-10782","Nurul Rosli #782","+60180000783","Shah Alam Vista",6934,1858,30.8,"Tier 1: Pre-Approved LPPSA/Bank",352310
"LEAD-10785","Santhi Kumar #785","+60130000786","Bangsar South Suites",7045,1915,31.2,"Tier 1: Pre-Approved LPPSA/Bank",352498
"LEAD-10788","Sarah Faizal #788","+60160000789","Shah Alam Vista",7156,1972,31.7,"Tier 1: Pre-Approved LPPSA/Bank",352686
"LEAD-10791","Siti Hassan #791","+60190000792","Bangsar South Suites",7267,2029,32.1,"Tier 1: Pre-Approved LPPSA/Bank",352875
"LEAD-10794","Syed Subramaniam #794","+60140000795","Shah Alam Vista",7378,2086,32.5,"Tier 1: Pre-Approved LPPSA/Bank",353063
"LEAD-10797","Azman Goh #797","+60170000798","Bangsar South Suites",7489,2143,32.9,"Tier 1: Pre-Approved LPPSA/Bank",353252
"LEAD-10800","Muhammad Hariz #800","+60120000801","Shah Alam Vista",7600,2200,33.3,"Tier 1: Pre-Approved LPPSA/Bank",353440
"LEAD-10803","Wong Wei Lun #803","+60150000804","Bangsar South Suites",7711,2257,33.6,"Tier 1: Pre-Approved LPPSA/Bank",353628
"LEAD-10806","Mohd Ibrahim #806","+60180000807","Shah Alam Vista",7822,2314,34,"Tier 1: Pre-Approved LPPSA/Bank",353817
"LEAD-10809","Kevin Chen #809","+60130000810","Bangsar South Suites",7933,2371,34.4,"Tier 1: Pre-Approved LPPSA/Bank",354005
"LEAD-10812","Razif Nordin #812","+60160000813","Shah Alam Vista",8044,2428,34.7,"Tier 1: Pre-Approved LPPSA/Bank",354194
"LEAD-10815","Chong Osman #815","+60190000816","Bangsar South Suites",8155,2485,35,"Tier 1: Pre-Approved LPPSA/Bank",354382
"LEAD-10818","Hafiz Aini #818","+60140000819","Shah Alam Vista",8266,2542,35.3,"Tier 1: Pre-Approved LPPSA/Bank",354570
"LEAD-10821","Ahmad Razif #821","+60170000822","Bangsar South Suites",8377,2599,35.7,"Tier 1: Pre-Approved LPPSA/Bank",354759
"LEAD-10824","Tan Lee #824","+60120000825","Shah Alam Vista",8488,2656,36,"Tier 1: Pre-Approved LPPSA/Bank",354947
"LEAD-10827","Farhan Zulkifli #827","+60150000828","Bangsar South Suites",8599,2713,36.3,"Tier 1: Pre-Approved LPPSA/Bank",355136
"LEAD-10830","Jason Rosli #830","+60180000831","Shah Alam Vista",8710,2770,36.6,"Tier 1: Pre-Approved LPPSA/Bank",355324
"LEAD-10833","Amir Kumar #833","+60130000834","Bangsar South Suites",8821,2827,36.8,"Tier 1: Pre-Approved LPPSA/Bank",355512
"LEAD-10836","Devi Faizal #836","+60160000837","Shah Alam Vista",8932,2884,37.1,"Tier 1: Pre-Approved LPPSA/Bank",355701
"LEAD-10839","Grace Hassan #839","+60190000840","Bangsar South Suites",9043,2941,37.4,"Tier 1: Pre-Approved LPPSA/Bank",355889
"LEAD-10842","Nurul Subramaniam #842","+60140000843","Shah Alam Vista",9154,2998,37.6,"Tier 1: Pre-Approved LPPSA/Bank",356078
"LEAD-10845","Santhi Goh #845","+60170000846","Bangsar South Suites",9265,3055,37.9,"Tier 1: Pre-Approved LPPSA/Bank",356266
"LEAD-10848","Sarah Hariz #848","+60120000849","Shah Alam Vista",9376,3112,38.2,"Tier 1: Pre-Approved LPPSA/Bank",356454
"LEAD-10851","Siti Wei Lun #851","+60150000852","Bangsar South Suites",9487,3169,38.4,"Tier 1: Pre-Approved LPPSA/Bank",356643
"LEAD-10854","Syed Ibrahim #854","+60180000855","Shah Alam Vista",9598,3226,38.6,"Tier 1: Pre-Approved LPPSA/Bank",356831
"LEAD-10857","Azman Chen #857","+60130000858","Bangsar South Suites",9709,3283,38.9,"Tier 1: Pre-Approved LPPSA/Bank",357020
"LEAD-10860","Muhammad Nordin #860","+60160000861","Shah Alam Vista",9820,3340,39.1,"Tier 1: Pre-Approved LPPSA/Bank",357208
"LEAD-10863","Wong Osman #863","+60190000864","Bangsar South Suites",9931,3397,39.3,"Tier 1: Pre-Approved LPPSA/Bank",357396
"LEAD-10866","Mohd Aini #866","+60140000867","Shah Alam Vista",10042,3454,39.5,"Tier 1: Pre-Approved LPPSA/Bank",357585
"LEAD-10869","Kevin Razif #869","+60170000870","Bangsar South Suites",10153,3511,39.7,"Tier 1: Pre-Approved LPPSA/Bank",357773
"LEAD-10872","Razif Lee #872","+60120000873","Shah Alam Vista",10264,3568,40,"Tier 1: Pre-Approved LPPSA/Bank",357962
"LEAD-10875","Chong Zulkifli #875","+60150000876","Bangsar South Suites",10375,3625,40.2,"Tier 1: Pre-Approved LPPSA/Bank",358150
"LEAD-10878","Hafiz Rosli #878","+60180000879","Shah Alam Vista",10486,3682,40.4,"Tier 1: Pre-Approved LPPSA/Bank",358338
"LEAD-10881","Ahmad Kumar #881","+60130000882","Bangsar South Suites",10597,3739,40.6,"Tier 1: Pre-Approved LPPSA/Bank",358527
"LEAD-10884","Tan Faizal #884","+60160000885","Shah Alam Vista",10708,3796,40.7,"Tier 1: Pre-Approved LPPSA/Bank",358715
"LEAD-10887","Farhan Hassan #887","+60190000888","Bangsar South Suites",10819,3853,40.9,"Tier 1: Pre-Approved LPPSA/Bank",358904
"LEAD-10890","Jason Subramaniam #890","+60140000891","Shah Alam Vista",10930,3910,41.1,"Tier 1: Pre-Approved LPPSA/Bank",359092
"LEAD-10893","Amir Goh #893","+60170000894","Bangsar South Suites",11041,3967,41.3,"Tier 1: Pre-Approved LPPSA/Bank",359280
"LEAD-10896","Devi Hariz #896","+60120000897","Shah Alam Vista",11152,4024,41.5,"Tier 1: Pre-Approved LPPSA/Bank",359469
"LEAD-10899","Grace Wei Lun #899","+60150000900","Bangsar South Suites",11263,4081,41.6,"Tier 1: Pre-Approved LPPSA/Bank",359657
"LEAD-10902","Nurul Ibrahim #902","+60180000903","Shah Alam Vista",11374,4138,41.8,"Tier 1: Pre-Approved LPPSA/Bank",359846
"LEAD-10905","Santhi Chen #905","+60130000906","Bangsar South Suites",11485,4195,42,"Tier 1: Pre-Approved LPPSA/Bank",360034
"LEAD-10908","Sarah Nordin #908","+60160000909","Shah Alam Vista",11596,4252,42.1,"Tier 1: Pre-Approved LPPSA/Bank",360222
"LEAD-10911","Siti Osman #911","+60190000912","Bangsar South Suites",11707,4309,42.3,"Tier 1: Pre-Approved LPPSA/Bank",360411
"LEAD-10914","Syed Aini #914","+60140000915","Shah Alam Vista",11818,4366,42.5,"Tier 1: Pre-Approved LPPSA/Bank",360599
"LEAD-10917","Azman Razif #917","+60170000918","Bangsar South Suites",11929,4423,42.6,"Tier 1: Pre-Approved LPPSA/Bank",360788
"LEAD-10920","Muhammad Lee #920","+60120000921","Shah Alam Vista",3540,4480,145.5,"Tier 4: High Risk DSR",0
"LEAD-10923","Wong Zulkifli #923","+60150000924","Bangsar South Suites",3651,1037,32.6,"Tier 3: Joint Loan Needed",173764
"LEAD-10926","Mohd Rosli #926","+60180000927","Shah Alam Vista",3762,1094,33.4,"Tier 3: Joint Loan Needed",173953
"LEAD-10929","Kevin Kumar #929","+60130000930","Bangsar South Suites",3873,1151,34.2,"Tier 3: Joint Loan Needed",174141
"LEAD-10932","Razif Faizal #932","+60160000933","Shah Alam Vista",3984,1208,34.9,"Tier 3: Joint Loan Needed",174330
"LEAD-10935","Chong Hassan #935","+60190000936","Bangsar South Suites",4095,1265,35.5,"Tier 3: Joint Loan Needed",174518
"LEAD-10938","Hafiz Subramaniam #938","+60140000939","Shah Alam Vista",4206,1322,36.1,"Tier 3: Joint Loan Needed",174706
"LEAD-10941","Ahmad Goh #941","+60170000942","Bangsar South Suites",4317,1379,36.7,"Tier 3: Joint Loan Needed",174895
"LEAD-10944","Tan Hariz #944","+60120000945","Shah Alam Vista",4428,1436,37.3,"Tier 3: Joint Loan Needed",175083
"LEAD-10947","Farhan Wei Lun #947","+60150000948","Bangsar South Suites",4539,1493,37.8,"Tier 2: Qualified Bank Loan",175272
"LEAD-10950","Jason Ibrahim #950","+60180000951","Shah Alam Vista",4650,1550,38.3,"Tier 2: Qualified Bank Loan",175460
"LEAD-10953","Amir Chen #953","+60130000954","Bangsar South Suites",4761,1607,38.8,"Tier 2: Qualified Bank Loan",175648
"LEAD-10956","Devi Nordin #956","+60160000957","Shah Alam Vista",4872,1664,39.3,"Tier 2: Qualified Bank Loan",175837
"LEAD-10959","Grace Osman #959","+60190000960","Bangsar South Suites",4983,1721,39.7,"Tier 2: Qualified Bank Loan",176025
"LEAD-10962","Nurul Aini #962","+60140000963","Shah Alam Vista",5094,1778,40.1,"Tier 2: Qualified Bank Loan",176214
"LEAD-10965","Santhi Razif #965","+60170000966","Bangsar South Suites",5205,1835,40.5,"Tier 2: Qualified Bank Loan",176402
"LEAD-10968","Sarah Lee #968","+60120000969","Shah Alam Vista",5316,1892,40.9,"Tier 2: Qualified Bank Loan",176590
"LEAD-10971","Siti Zulkifli #971","+60150000972","Bangsar South Suites",5427,1949,41.3,"Tier 2: Qualified Bank Loan",176779
"LEAD-10974","Syed Rosli #974","+60180000975","Shah Alam Vista",5538,2006,41.6,"Tier 2: Qualified Bank Loan",176967
"LEAD-10977","Azman Kumar #977","+60130000978","Bangsar South Suites",5649,2063,42,"Tier 2: Qualified Bank Loan",177156
"LEAD-10980","Muhammad Faizal #980","+60160000981","Shah Alam Vista",5760,2120,42.3,"Tier 2: Qualified Bank Loan",177344
"LEAD-10983","Wong Hassan #983","+60190000984","Bangsar South Suites",5871,2177,42.6,"Tier 2: Qualified Bank Loan",177532
"LEAD-10986","Mohd Subramaniam #986","+60140000987","Shah Alam Vista",5982,2234,42.9,"Tier 2: Qualified Bank Loan",177721
"LEAD-10989","Kevin Goh #989","+60170000990","Bangsar South Suites",6093,2291,43.2,"Tier 2: Qualified Bank Loan",177909
"LEAD-10992","Razif Hariz #992","+60120000993","Shah Alam Vista",6204,2348,43.5,"Tier 2: Qualified Bank Loan",178098
"LEAD-10995","Chong Wei Lun #995","+60150000996","Bangsar South Suites",6315,2405,43.8,"Tier 2: Qualified Bank Loan",178286
"LEAD-10998","Hafiz Ibrahim #998","+60180000999","Shah Alam Vista",6426,2462,44,"Tier 2: Qualified Bank Loan",178474
"LEAD-11001","Ahmad Chen #1001","+60130001002","Bangsar South Suites",6537,2519,44.3,"Tier 1: Pre-Approved LPPSA/Bank",178663
"LEAD-11004","Tan Nordin #1004","+60160001005","Shah Alam Vista",6648,2576,44.5,"Tier 1: Pre-Approved LPPSA/Bank",178851
"LEAD-11007","Farhan Osman #1007","+60190001008","Bangsar South Suites",6759,2633,44.8,"Tier 1: Pre-Approved LPPSA/Bank",179040
"LEAD-11010","Jason Aini #1010","+60140001011","Shah Alam Vista",6870,2690,45,"Tier 2: Qualified Bank Loan",179228
"LEAD-11013","Amir Razif #1013","+60170001014","Bangsar South Suites",6981,2747,45.2,"Tier 2: Qualified Bank Loan",179416
"LEAD-11016","Devi Lee #1016","+60120001017","Shah Alam Vista",7092,2804,45.4,"Tier 2: Qualified Bank Loan",179605
"LEAD-11019","Grace Zulkifli #1019","+60150001020","Bangsar South Suites",7203,2861,45.7,"Tier 2: Qualified Bank Loan",179793
"LEAD-11022","Nurul Rosli #1022","+60180001023","Shah Alam Vista",7314,2918,45.9,"Tier 2: Qualified Bank Loan",179982
"LEAD-11025","Santhi Kumar #1025","+60130001026","Bangsar South Suites",7425,2975,46.1,"Tier 2: Qualified Bank Loan",180170
"LEAD-11028","Sarah Faizal #1028","+60160001029","Shah Alam Vista",7536,3032,46.2,"Tier 2: Qualified Bank Loan",180358
"LEAD-11031","Siti Hassan #1031","+60190001032","Bangsar South Suites",7647,3089,46.4,"Tier 2: Qualified Bank Loan",180547
"LEAD-11034","Syed Subramaniam #1034","+60140001035","Shah Alam Vista",7758,3146,46.6,"Tier 2: Qualified Bank Loan",180735
"LEAD-11037","Azman Goh #1037","+60170001038","Bangsar South Suites",7869,3203,46.8,"Tier 2: Qualified Bank Loan",180924
"LEAD-11040","Muhammad Hariz #1040","+60120001041","Shah Alam Vista",7980,3260,47,"Tier 2: Qualified Bank Loan",181112
"LEAD-11043","Wong Wei Lun #1043","+60150001044","Bangsar South Suites",8091,3317,47.1,"Tier 2: Qualified Bank Loan",181300
"LEAD-11046","Mohd Ibrahim #1046","+60180001047","Shah Alam Vista",8202,3374,47.3,"Tier 2: Qualified Bank Loan",181489
"LEAD-11049","Kevin Chen #1049","+60130001050","Bangsar South Suites",8313,3431,47.4,"Tier 2: Qualified Bank Loan",181677
"LEAD-11052","Razif Nordin #1052","+60160001053","Shah Alam Vista",8424,3488,47.6,"Tier 2: Qualified Bank Loan",181866
"LEAD-11055","Chong Osman #1055","+60190001056","Bangsar South Suites",8535,3545,47.7,"Tier 2: Qualified Bank Loan",182054
"LEAD-11058","Hafiz Aini #1058","+60140001059","Shah Alam Vista",8646,3602,47.9,"Tier 2: Qualified Bank Loan",182242
"LEAD-11061","Ahmad Razif #1061","+60170001062","Bangsar South Suites",8757,3659,48,"Tier 2: Qualified Bank Loan",182431
"LEAD-11064","Tan Lee #1064","+60120001065","Shah Alam Vista",8868,3716,48.2,"Tier 2: Qualified Bank Loan",182619
"LEAD-11067","Farhan Zulkifli #1067","+60150001068","Bangsar South Suites",8979,3773,48.3,"Tier 2: Qualified Bank Loan",182808
"LEAD-11070","Jason Rosli #1070","+60180001071","Shah Alam Vista",9090,3830,48.4,"Tier 2: Qualified Bank Loan",182996
"LEAD-11073","Amir Kumar #1073","+60130001074","Bangsar South Suites",9201,3887,48.6,"Tier 2: Qualified Bank Loan",183184
"LEAD-11076","Devi Faizal #1076","+60160001077","Shah Alam Vista",9312,3944,48.7,"Tier 2: Qualified Bank Loan",183373
"LEAD-11079","Grace Hassan #1079","+60190001080","Bangsar South Suites",9423,4001,48.8,"Tier 2: Qualified Bank Loan",183561
"LEAD-11082","Nurul Subramaniam #1082","+60140001083","Shah Alam Vista",9534,4058,48.9,"Tier 2: Qualified Bank Loan",183750
"LEAD-11085","Santhi Goh #1085","+60170001086","Bangsar South Suites",9645,4115,49,"Tier 2: Qualified Bank Loan",183938
"LEAD-11088","Sarah Hariz #1088","+60120001089","Shah Alam Vista",9756,4172,49.2,"Tier 2: Qualified Bank Loan",184126
"LEAD-11091","Siti Wei Lun #1091","+60150001092","Bangsar South Suites",9867,4229,49.3,"Tier 2: Qualified Bank Loan",184315
"LEAD-11094","Syed Ibrahim #1094","+60180001095","Shah Alam Vista",9978,4286,49.4,"Tier 2: Qualified Bank Loan",184503
"LEAD-11097","Azman Chen #1097","+60130001098","Bangsar South Suites",10089,4343,49.5,"Tier 2: Qualified Bank Loan",184692
"LEAD-11100","Muhammad Nordin #1100","+60160001101","Shah Alam Vista",10200,4400,49.6,"Tier 2: Qualified Bank Loan",184880
"LEAD-11103","Wong Osman #1103","+60190001104","Bangsar South Suites",10311,4457,49.7,"Tier 2: Qualified Bank Loan",185068
"LEAD-11106","Mohd Aini #1106","+60140001107","Shah Alam Vista",10422,1014,11.2,"Tier 1: Pre-Approved LPPSA/Bank",885257
"LEAD-11109","Kevin Razif #1109","+60170001110","Bangsar South Suites",10533,1071,11.7,"Tier 1: Pre-Approved LPPSA/Bank",885445
"LEAD-11112","Razif Lee #1112","+60120001113","Shah Alam Vista",10644,1128,12.2,"Tier 1: Pre-Approved LPPSA/Bank",885634
"LEAD-11115","Chong Zulkifli #1115","+60150001116","Bangsar South Suites",10755,1185,12.7,"Tier 1: Pre-Approved LPPSA/Bank",885822
"LEAD-11118","Hafiz Rosli #1118","+60180001119","Shah Alam Vista",10866,1242,13.1,"Tier 1: Pre-Approved LPPSA/Bank",886010
"LEAD-11121","Ahmad Kumar #1121","+60130001122","Bangsar South Suites",10977,1299,13.6,"Tier 1: Pre-Approved LPPSA/Bank",886199
"LEAD-11124","Tan Faizal #1124","+60160001125","Shah Alam Vista",11088,1356,14.1,"Tier 1: Pre-Approved LPPSA/Bank",886387
"LEAD-11127","Farhan Hassan #1127","+60190001128","Bangsar South Suites",11199,1413,14.5,"Tier 1: Pre-Approved LPPSA/Bank",886576
"LEAD-11130","Jason Subramaniam #1130","+60140001131","Shah Alam Vista",11310,1470,14.9,"Tier 1: Pre-Approved LPPSA/Bank",886764
